,id,time,ego_x,ego_y,ego_theta,npc_x,npc_y,npc_theta,throttle,brake,steering,ego_lane,ego_offset,npc_lane,npc_offset
251,4,1695364900.8880925,592623.90259552,4134142.663848877,2.3787357424870494,592616.0653381348,4134144.6604003906,2.3790374696974936,90.83986867776295,0.0,-3.2220660002008317,137,9.354751150103798e-05,136,-0.009881136461672846
252,4,1695364900.9721072,592623.8620529175,4134142.7026367188,2.37825579155997,592615.9530334473,4134144.7603149414,2.3790374696974936,72.51144567932499,2.6363636363636362,-3.2885062914327134,137,0.00013739790751714952,136,-0.015209860809073649
253,4,1695364901.0503128,592623.8102493286,4134142.7523498535,2.377665136131024,592615.8403167725,4134144.860595703,2.3790374696974936,80.4705021781577,1.6111111111111112,-2.8346639108012397,137,0.00029818269290955853,136,-0.02055909151734955
254,4,1695364901.128692,592623.7445602417,4134142.815246582,2.37707808805009,592615.7268829346,4134144.9615478516,2.3790374696974936,16.15086788695613,9.227272727272727,-4.059066580662952,137,0.0004005002836138188,136,-0.02592004014612551
255,4,1695364901.2929063,592623.6122207642,4134142.94241333,2.3753359366752527,592615.611404419,4134145.0643310547,2.3790374696974936,18.028282114387814,0.0,-4.028454485712803,137,0.0009383984747447872,136,-0.03136887317865189
256,4,1695364901.3683233,592623.5284881592,4134143.0231933594,2.374230460474646,592615.5015716553,4134145.16204834,2.3790374696974936,22.45434773100078,0.0,-3.959645312772676,137,0.0015084536229542373,136,-0.036580418321052126
257,4,1695364901.4482536,592623.4524612427,4134143.0966796875,2.3732413366233427,592615.3841018677,4134145.2666015625,2.3790374696974936,49.80908222499969,0.0,-3.8951706528767445,137,0.002128205886648614,136,-0.042122994717578965
258,4,1695364901.5326078,592623.3685684204,4134143.177886963,2.3721452822745928,592615.2724685669,4134145.3659362793,2.3790374696974936,68.94893914812624,0.0,-3.8842467965155323,137,0.00289704949679777,136,-0.047410706343229574
259,4,1695364901.7002614,592623.1794815063,4134143.361602783,2.3696678481262383,592615.1571502686,4134145.4685668945,2.3790374696974936,64.65531002890513,0.0,-3.6738421533460337,137,0.0051217262546818295,136,-0.05285660989563094
260,4,1695364901.848333,592623.0548706055,4134143.4831848145,2.368087894151146,592614.945098877,4134145.675415039,2.3790374696974936,41.37620128544653,0.0,-3.5418114754609067,137,0.0069575961678896995,136,-0.04976893784386599
261,4,1695364901.930172,592622.9179992676,4134143.6170654297,2.3664559175953084,592614.6833114624,4134145.931488037,2.3790374696974936,17.352084440354453,0.0,-3.384952886861422,137,0.009220276602321055,136,-0.04544209569922004
262,4,1695364902.0174613,592622.7792663574,4134143.7532348633,2.3648800456020584,592614.4337615967,4134146.1755981445,2.3790374696974936,21.817676883245902,0.0,-3.286623638659374,137,0.011848377003553342,136,-0.04131152872295004
263,4,1695364902.1673212,592622.4953155518,4134144.03314209,2.361765634067665,592614.1761322021,4134146.42767334,2.3790374696974936,34.0997516200335,0.0,-3.1533748894748306,137,0.01809852011571644,136,-0.03700226345905417
264,4,1695364902.2510285,592622.3443603516,4134144.182647705,2.3601724902886216,592613.9355163574,4134146.6630249023,2.3790374696974936,22.01923860878837,0.0,-3.029489724165134,137,0.021928121367790182,136,-0.03303281788965995
265,4,1695364902.3340638,592622.1914749146,4134144.334564209,2.358615877863059,592613.6823730469,4134146.9106140137,2.3790374696974936,18.32055430599058,0.0,-2.940422220256102,137,0.026166992982680968,136,-0.028870026632014795
266,4,1695364902.4117157,592622.036315918,4134144.4891662598,2.357076822997062,592613.4205932617,4134147.1667175293,2.3790374696974936,20.66582676731291,0.0,-2.8556105217388845,137,0.030780054643575902,136,-0.024516819166243715
267,4,1695364902.5675771,592621.7203292847,4134144.8055114746,2.354047763937806,592613.1693344116,4134147.4125061035,2.3790374696974936,25.54391180686051,0.0,-2.777786236175023,137,0.041248605852488934,136,-0.020354027908598558
268,4,1695364902.6523166,592621.5580673218,4134144.968688965,2.3525412080163797,592612.9124832153,4134147.663757324,2.3790374696974936,48.7584680498284,0.0,-2.6478940314186787,137,0.04715379251599196,136,-0.016103352247202975
269,4,1695364902.7264621,592621.3903274536,4134145.1379089355,2.3510266441116165,592612.6677780151,4134147.9031066895,2.3790374696974936,46.40734822685233,0.0,-2.5595922065574443,137,0.053643651126376465,136,-0.012069458115058442
270,4,1695364902.8865068,592621.2799835205,4134145.2495117188,2.3500436133784595,592612.3840637207,4134148.194946289,2.3790374696974936,46.274095170600354,0.0,-2.5067900021732283,137,0.058119314879754254,136,0.002973422326889398
271,4,1695364903.0466359,592620.8140029907,4134145.722869873,2.3460515668394146,592612.0395050049,4134148.550720215,2.3790374696974936,33.528181440611604,0.0,-2.393892571656063,137,0.07850974902724613,136,0.02221717726810758
272,4,1695364903.129482,592620.6054992676,4134145.9357910156,2.344367150625457,592611.7277908325,4134148.872680664,2.3790374696974936,27.26668389736658,0.0,-2.3133297444660954,137,0.08844040204502819,136,0.03969738517406722
273,4,1695364903.2096276,592620.3654937744,4134146.1817626953,2.3424825810738854,592611.4018707275,4134149.2092285156,2.3790374696974936,27.940733050578455,0.0,-2.1834646563797806,137,0.1005109543883965,136,0.057912892591405425
274,4,1695364903.309363,592620.1482315063,4134146.4052734375,2.3408542234201306,592611.060546875,4134149.5617370605,2.3790374696974936,44.106009858478565,0.0,-2.144451675599842,137,0.11204945526010264,136,0.077030679887248
275,4,1695364903.4532712,592619.7194671631,4134146.8482666016,2.3376828493767476,592610.728515625,4134149.9046325684,2.3790374696974936,64.13819101628143,0.0,-2.064955494503147,137,0.13619055994683926,136,0.09561530180033799
276,4,1695364903.5291061,592619.4386444092,4134147.139892578,2.335684948499117,592610.4095153809,4134150.234008789,2.3790374696974936,45.40251841984294,0.0,-1.975761066231582,137,0.153078809132511,136,0.11342654096042423
277,4,1695364903.618381,592619.1781387329,4134147.4114379883,2.3339021498307915,592610.0890579224,4134150.564971924,2.3790374696974936,19.37746235029018,0.0,-1.8941941300053364,137,0.16947885724253675,136,0.13137546568638614
